feature	ref_CI	permuted_CI	algo	model
32504	PTPRF	0.618930793231046	0.618930793231046	RFX	all_gen
32505	PTPRT	0.618930793231046	0.618930793231046	RFX	all_gen
32506	PTPRT	0.618930793231046	0.618930793231046	RFX	all_gen
32507	PTPRT	0.618930793231046	0.618930793231046	RFX	all_gen
32508	PTPRT	0.618930793231046	0.618930793231046	RFX	all_gen
32509	RAD21	0.618930793231046	0.618107336393719	RFX	all_gen
32510	RAD21	0.618930793231046	0.617584106174234	RFX	all_gen
32511	RAD21	0.618930793231046	0.620381561402064	RFX	all_gen
32512	RAD21	0.618930793231046	0.619909462107129	RFX	all_gen
32513	RIT1	0.618930793231046	0.618202177556204	RFX	all_gen
32514	RIT1	0.618930793231046	0.61586619328506	RFX	all_gen
32515	RIT1	0.618930793231046	0.617486296737103	RFX	all_gen
32516	RIT1	0.618930793231046	0.616878757942587	RFX	all_gen
32517	RUNX1	0.618930793231046	0.613573057494696	RFX	all_gen
32518	RUNX1	0.618930793231046	0.616410345053261	RFX	all_gen
32519	RUNX1	0.618930793231046	0.617508367295359	RFX	all_gen
32520	RUNX1	0.618930793231046	0.618652445669871	RFX	all_gen
32521	S100B	0.618930793231046	0.618881433696204	RFX	all_gen
32522	S100B	0.618930793231046	0.619010314266325	RFX	all_gen
32523	S100B	0.618930793231046	0.619271857562971	RFX	all_gen
32524	S100B	0.618930793231046	0.618555928868472	RFX	all_gen
32525	SETBP1	0.618930793231046	0.619061876069453	RFX	all_gen
32526	SETBP1	0.618930793231046	0.618245217538574	RFX	all_gen
32527	SETBP1	0.618930793231046	0.616145737731174	RFX	all_gen
32528	SETBP1	0.618930793231046	0.618481195372945	RFX	all_gen
32529	SF1	0.618930793231046	0.618930793231046	RFX	all_gen
32530	SF1	0.618930793231046	0.618930793231046	RFX	all_gen
32531	SF1	0.618930793231046	0.618930793231046	RFX	all_gen
32532	SF1	0.618930793231046	0.618930793231046	RFX	all_gen
32533	SF3B1	0.618930793231046	0.609292326700932	RFX	all_gen
32534	SF3B1	0.618930793231046	0.612017968832484	RFX	all_gen
32535	SF3B1	0.618930793231046	0.614200033700604	RFX	all_gen
32536	SF3B1	0.618930793231046	0.614706363904765	RFX	all_gen
32537	SMC1A	0.618930793231046	0.618843707882959	RFX	all_gen
32538	SMC1A	0.618930793231046	0.6190551735138	RFX	all_gen
32539	SMC1A	0.618930793231046	0.61857622803702	RFX	all_gen
32540	SMC1A	0.618930793231046	0.618152435018182	RFX	all_gen
32541	SMC3	0.618930793231046	0.619019027588673	RFX	all_gen
32542	SMC3	0.618930793231046	0.619763298518504	RFX	all_gen
32543	SMC3	0.618930793231046	0.619820270241551	RFX	all_gen
32544	SMC3	0.618930793231046	0.619509128033075	RFX	all_gen
32545	SMG1	0.618930793231046	0.619831951838546	RFX	all_gen
32546	SMG1	0.618930793231046	0.619806625753258	RFX	all_gen
32547	SMG1	0.618930793231046	0.618914850723672	RFX	all_gen
32548	SMG1	0.618930793231046	0.619806625753258	RFX	all_gen
32549	SPP1	0.618930793231046	0.618930793231046	RFX	all_gen
32550	SPP1	0.618930793231046	0.618930793231046	RFX	all_gen
32551	SPP1	0.618930793231046	0.618930793231046	RFX	all_gen
32552	SPP1	0.618930793231046	0.618930793231046	RFX	all_gen
32553	SRSF2	0.618930793231046	0.613653344536335	RFX	all_gen
32554	SRSF2	0.618930793231046	0.621207076881484	RFX	all_gen
32555	SRSF2	0.618930793231046	0.606936905018396	RFX	all_gen
32556	SRSF2	0.618930793231046	0.61573884472766	RFX	all_gen
32557	STAG2	0.618930793231046	0.617810365302909	RFX	all_gen
32558	STAG2	0.618930793231046	0.620653541535369	RFX	all_gen
32559	STAG2	0.618930793231046	0.619675542914851	RFX	all_gen
32560	STAG2	0.618930793231046	0.621004228822196	RFX	all_gen
32561	STAT5B	0.618930793231046	0.618857687499034	RFX	all_gen
32562	STAT5B	0.618930793231046	0.618565982701951	RFX	all_gen
32563	STAT5B	0.618930793231046	0.619362677192065	RFX	all_gen
32564	STAT5B	0.618930793231046	0.619402796775186	RFX	all_gen
32565	SUZ12	0.618930793231046	0.618905419270361	RFX	all_gen
32566	SUZ12	0.618930793231046	0.619042295031868	RFX	all_gen
32567	SUZ12	0.618930793231046	0.618990589602547	RFX	all_gen
32568	SUZ12	0.618930793231046	0.618930793231046	RFX	all_gen
32569	TET2	0.618930793231046	0.611619980652908	RFX	all_gen
32570	TET2	0.618930793231046	0.61625618627325	RFX	all_gen
32571	TET2	0.618930793231046	0.613245637651063	RFX	all_gen
32572	TET2	0.618930793231046	0.621862347447326	RFX	all_gen
32573	TP53	0.618930793231046	0.574024340613797	RFX	all_gen
32574	TP53	0.618930793231046	0.570082998513046	RFX	all_gen
32575	TP53	0.618930793231046	0.56076491414313	RFX	all_gen
32576	TP53	0.618930793231046	0.56156127350546	RFX	all_gen
32577	U2AF1_p.S34	0.618930793231046	0.616987674471943	RFX	all_gen
32578	U2AF1_p.S34	0.618930793231046	0.616540470383718	RFX	all_gen
32579	U2AF1_p.S34	0.618930793231046	0.615277278020179	RFX	all_gen
32580	U2AF1_p.S34	0.618930793231046	0.618330914500133	RFX	all_gen
32581	U2AF1_p.Q157	0.618930793231046	0.616247185698516	RFX	all_gen
32582	U2AF1_p.Q157	0.618930793231046	0.621683628588388	RFX	all_gen
32583	U2AF1_p.Q157	0.618930793231046	0.620750345589153	RFX	all_gen
32584	U2AF1_p.Q157	0.618930793231046	0.620753218113004	RFX	all_gen
32585	WT1	0.618930793231046	0.617641365149667	RFX	all_gen
32586	WT1	0.618930793231046	0.615546433505031	RFX	all_gen
32587	WT1	0.618930793231046	0.61633915433715	RFX	all_gen
32588	WT1	0.618930793231046	0.614976572648362	RFX	all_gen
32589	ZRSR2	0.618930793231046	0.616394498296682	RFX	all_gen
32590	ZRSR2	0.618930793231046	0.618637460670447	RFX	all_gen
32591	ZRSR2	0.618930793231046	0.617254579813111	RFX	all_gen
32592	ZRSR2	0.618930793231046	0.618805982069714	RFX	all_gen
32593	ASXL1	0.650672915920318	0.646781418596528	RFX	all_gen
32594	ASXL1	0.650672915920318	0.651522008795387	RFX	all_gen
32595	ASXL1	0.650672915920318	0.653241451052535	RFX	all_gen
32596	ASXL1	0.650672915920318	0.645880959883005	RFX	all_gen
32597	ASXL2	0.650672915920318	0.65121074932543	RFX	all_gen
32598	ASXL2	0.650672915920318	0.650721411887117	RFX	all_gen
32599	ASXL2	0.650672915920318	0.649533966007983	RFX	all_gen
32600	ASXL2	0.650672915920318	0.651309930144189	RFX	all_gen
32601	ASXL3	0.650672915920318	0.650672915920318	RFX	all_gen
32602	ASXL3	0.650672915920318	0.650672915920318	RFX	all_gen
32603	ASXL3	0.650672915920318	0.650672915920318	RFX	all_gen
32604	ASXL3	0.650672915920318	0.650672915920318	RFX	all_gen
32605	ATRX	0.650672915920318	0.650315981713326	RFX	all_gen
32606	ATRX	0.650672915920318	0.650280764983174	RFX	all_gen
32607	ATRX	0.650672915920318	0.649441595054171	RFX	all_gen
32608	ATRX	0.650672915920318	0.64954529956893	RFX	all_gen
32609	BAGE3	0.650672915920318	0.650776036732368	RFX	all_gen
32610	BAGE3	0.650672915920318	0.650522320621212	RFX	all_gen
32611	BAGE3	0.650672915920318	0.65062247427782	RFX	all_gen
32612	BAGE3	0.650672915920318	0.650646357447026	RFX	all_gen
32613	BCOR	0.650672915920318	0.648170095984837	RFX	all_gen
32614	BCOR	0.650672915920318	0.649207141132434	RFX	all_gen
32615	BCOR	0.650672915920318	0.649393050445479	RFX	all_gen
32616	BCOR	0.650672915920318	0.651594728424639	RFX	all_gen
32617	BRAF	0.650672915920318	0.650903867625796	RFX	all_gen
32618	BRAF	0.650672915920318	0.650105021825656	RFX	all_gen
32619	BRAF	0.650672915920318	0.648445749589501	RFX	all_gen
32620	BRAF	0.650672915920318	0.64886548047968	RFX	all_gen
32621	CBFB	0.650672915920318	0.649946157404828	RFX	all_gen
32622	CBFB	0.650672915920318	0.651231665339195	RFX	all_gen
32623	CBFB	0.650672915920318	0.651820864582762	RFX	all_gen
32624	CBFB	0.650672915920318	0.652123757647212	RFX	all_gen
32625	CBL	0.650672915920318	0.649526086021402	RFX	all_gen
32626	CBL	0.650672915920318	0.64977766188929	RFX	all_gen
32627	CBL	0.650672915920318	0.651053344161376	RFX	all_gen
32628	CBL	0.650672915920318	0.64925695043033	RFX	all_gen
32629	CDKN2A	0.650672915920318	0.650672915920318	RFX	all_gen
32630	CDKN2A	0.650672915920318	0.650672915920318	RFX	all_gen
32631	CDKN2A	0.650672915920318	0.650672915920318	RFX	all_gen
32632	CDKN2A	0.650672915920318	0.650672915920318	RFX	all_gen
32633	CEBPA_bi	0.650672915920318	0.648630151003879	RFX	all_gen
32634	CEBPA_bi	0.650672915920318	0.648943939852245	RFX	all_gen
32635	CEBPA_bi	0.650672915920318	0.65067568850819	RFX	all_gen
32636	CEBPA_bi	0.650672915920318	0.649775813497376	RFX	all_gen
32637	CEBPA_mono	0.650672915920318	0.650913790571862	RFX	all_gen
32638	CEBPA_mono	0.650672915920318	0.651221110048528	RFX	all_gen
32639	CEBPA_mono	0.650672915920318	0.650483358465338	RFX	all_gen
32640	CEBPA_mono	0.650672915920318	0.651271648974811	RFX	all_gen
32641	CNTN5	0.650672915920318	0.650672915920318	RFX	all_gen
32642	CNTN5	0.650672915920318	0.650672915920318	RFX	all_gen
32643	CNTN5	0.650672915920318	0.650672915920318	RFX	all_gen
32644	CNTN5	0.650672915920318	0.650672915920318	RFX	all_gen
32645	CREBBP	0.650672915920318	0.650640812271284	RFX	all_gen
32646	CREBBP	0.650672915920318	0.65082968873977	RFX	all_gen
32647	CREBBP	0.650672915920318	0.650549122303966	RFX	all_gen
32648	CREBBP	0.650672915920318	0.65084559463861	RFX	all_gen
32649	CSF1R	0.650672915920318	0.650672915920318	RFX	all_gen
32650	CSF1R	0.650672915920318	0.650672915920318	RFX	all_gen
32651	CSF1R	0.650672915920318	0.650672915920318	RFX	all_gen
32652	CSF1R	0.650672915920318	0.650672915920318	RFX	all_gen
32653	CSF3R	0.650672915920318	0.650629867845477	RFX	all_gen
32654	CSF3R	0.650672915920318	0.650424112640302	RFX	all_gen
32655	CSF3R	0.650672915920318	0.650250704293623	RFX	all_gen
32656	CSF3R	0.650672915920318	0.650398137869719	RFX	all_gen
32657	CTCF	0.650672915920318	0.650623349831885	RFX	all_gen
32658	CTCF	0.650672915920318	0.649639081137625	RFX	all_gen
32659	CTCF	0.650672915920318	0.649638156941668	RFX	all_gen
32660	CTCF	0.650672915920318	0.649927089782978	RFX	all_gen
32661	CUL2	0.650672915920318	0.650672915920318	RFX	all_gen
32662	CUL2	0.650672915920318	0.650672915920318	RFX	all_gen
32663	CUL2	0.650672915920318	0.650672915920318	RFX	all_gen
32664	CUL2	0.650672915920318	0.650672915920318	RFX	all_gen
32665	CUX1	0.650672915920318	0.649526815649789	RFX	all_gen
32666	CUX1	0.650672915920318	0.649014276028765	RFX	all_gen
32667	CUX1	0.650672915920318	0.64938716477649	RFX	all_gen
32668	CUX1	0.650672915920318	0.651070174256173	RFX	all_gen
32669	DNMT3A	0.650672915920318	0.635444695926514	RFX	all_gen
32670	DNMT3A	0.650672915920318	0.641294564483297	RFX	all_gen
32671	DNMT3A	0.650672915920318	0.637651092169244	RFX	all_gen
32672	DNMT3A	0.650672915920318	0.640768259206702	RFX	all_gen
32673	EED	0.650672915920318	0.650657593724188	RFX	all_gen
32674	EED	0.650672915920318	0.649635141144334	RFX	all_gen
32675	EED	0.650672915920318	0.651654217459138	RFX	all_gen
32676	EED	0.650672915920318	0.649811565288346	RFX	all_gen
32677	ETV6	0.650672915920318	0.65270021271495	RFX	all_gen
32678	ETV6	0.650672915920318	0.650531465296997	RFX	all_gen
32679	ETV6	0.650672915920318	0.651308324961738	RFX	all_gen
32680	ETV6	0.650672915920318	0.651127279837941	RFX	all_gen
32681	EZH2	0.650672915920318	0.648212560356969	RFX	all_gen
32682	EZH2	0.650672915920318	0.644134618659317	RFX	all_gen
32683	EZH2	0.650672915920318	0.642524280166993	RFX	all_gen
32684	EZH2	0.650672915920318	0.647800612169587	RFX	all_gen
32685	FBXW7	0.650672915920318	0.651584221775864	RFX	all_gen
32686	FBXW7	0.650672915920318	0.652270558878706	RFX	all_gen
32687	FBXW7	0.650672915920318	0.649463337980108	RFX	all_gen
32688	FBXW7	0.650672915920318	0.65103082296516	RFX	all_gen
32689	ITD	0.650672915920318	0.634825581919074	RFX	all_gen
32690	ITD	0.650672915920318	0.63643300189785	RFX	all_gen
32691	ITD	0.650672915920318	0.63387638402929	RFX	all_gen
32692	ITD	0.650672915920318	0.630369254939848	RFX	all_gen
32693	FLT3_TKD	0.650672915920318	0.652821817446141	RFX	all_gen
32694	FLT3_TKD	0.650672915920318	0.650511327553512	RFX	all_gen
32695	FLT3_TKD	0.650672915920318	0.65065506434578	RFX	all_gen
32696	FLT3_TKD	0.650672915920318	0.650496443134414	RFX	all_gen
32697	FLT3_other	0.650672915920318	0.650176525407597	RFX	all_gen
32698	FLT3_other	0.650672915920318	0.650325223672897	RFX	all_gen
32699	FLT3_other	0.650672915920318	0.650878087422784	RFX	all_gen
32700	FLT3_other	0.650672915920318	0.650138633373358	RFX	all_gen
32701	GATA1	0.650672915920318	0.650003311628488	RFX	all_gen
32702	GATA1	0.650672915920318	0.651551874917367	RFX	all_gen
32703	GATA1	0.650672915920318	0.650904791821753	RFX	all_gen
32704	GATA1	0.650672915920318	0.650629624636014	RFX	all_gen
32705	GATA2	0.650672915920318	0.651593658303004	RFX	all_gen
32706	GATA2	0.650672915920318	0.650249196394956	RFX	all_gen
32707	GATA2	0.650672915920318	0.652474271124397	RFX	all_gen
32708	GATA2	0.650672915920318	0.652099582626651	RFX	all_gen
32709	GNAS	0.650672915920318	0.650458697025852	RFX	all_gen
32710	GNAS	0.650672915920318	0.650502912506113	RFX	all_gen
32711	GNAS	0.650672915920318	0.650658031501221	RFX	all_gen
32712	GNAS	0.650672915920318	0.650821954678866	RFX	all_gen
32713	GNB1	0.650672915920318	0.650672915920318	RFX	all_gen
32714	GNB1	0.650672915920318	0.650672915920318	RFX	all_gen
32715	GNB1	0.650672915920318	0.650672915920318	RFX	all_gen
32716	GNB1	0.650672915920318	0.650672915920318	RFX	all_gen
32717	IDH1	0.650672915920318	0.649075710738963	RFX	all_gen
32718	IDH1	0.650672915920318	0.651197956507709	RFX	all_gen
32719	IDH1	0.650672915920318	0.650364672247695	RFX	all_gen
32720	IDH1	0.650672915920318	0.652708238627209	RFX	all_gen
32721	IDH2_p.R140	0.650672915920318	0.648949825521234	RFX	all_gen
32722	IDH2_p.R140	0.650672915920318	0.650110810210861	RFX	all_gen
32723	IDH2_p.R140	0.650672915920318	0.648614731523964	RFX	all_gen
32724	IDH2_p.R140	0.650672915920318	0.649018216022056	RFX	all_gen
32725	IDH2_p.R172	0.650672915920318	0.654657416542524	RFX	all_gen
32726	IDH2_p.R172	0.650672915920318	0.655018777161731	RFX	all_gen
32727	IDH2_p.R172	0.650672915920318	0.655898076652027	RFX	all_gen
32728	IDH2_p.R172	0.650672915920318	0.653410578912676	RFX	all_gen
32729	JAK2	0.650672915920318	0.648135852092534	RFX	all_gen
32730	JAK2	0.650672915920318	0.64741609800956	RFX	all_gen
32731	JAK2	0.650672915920318	0.655768154157222	RFX	all_gen
32732	JAK2	0.650672915920318	0.650428928187657	RFX	all_gen
32733	JAK3	0.650672915920318	0.651052322681634	RFX	all_gen
32734	JAK3	0.650672915920318	0.651989603307762	RFX	all_gen
32735	JAK3	0.650672915920318	0.65100509140404	RFX	all_gen
32736	JAK3	0.650672915920318	0.650934609301842	RFX	all_gen
32737	KANSL1	0.650672915920318	0.650410395626623	RFX	all_gen
32738	KANSL1	0.650672915920318	0.650696555880062	RFX	all_gen
32739	KANSL1	0.650672915920318	0.650082062852408	RFX	all_gen
32740	KANSL1	0.650672915920318	0.649876550856695	RFX	all_gen
32741	KDM6A	0.650672915920318	0.652787719479515	RFX	all_gen
32742	KDM6A	0.650672915920318	0.651986782077999	RFX	all_gen
32743	KDM6A	0.650672915920318	0.653190620274897	RFX	all_gen
32744	KDM6A	0.650672915920318	0.651631647621028	RFX	all_gen
32745	KIT	0.650672915920318	0.648263585702177	RFX	all_gen
32746	KIT	0.650672915920318	0.649072257164597	RFX	all_gen
32747	KIT	0.650672915920318	0.646870773753007	RFX	all_gen
32748	KIT	0.650672915920318	0.648193784586473	RFX	all_gen
32749	KMT2C	0.650672915920318	0.650776036732368	RFX	all_gen
32750	KMT2C	0.650672915920318	0.650522320621212	RFX	all_gen
32751	KMT2C	0.650672915920318	0.65062247427782	RFX	all_gen
32752	KMT2C	0.650672915920318	0.650646357447026	RFX	all_gen
32753	KMT2D	0.650672915920318	0.651547740356507	RFX	all_gen
32754	KMT2D	0.650672915920318	0.65141660181439	RFX	all_gen
32755	KMT2D	0.650672915920318	0.651198588852311	RFX	all_gen
32756	KMT2D	0.650672915920318	0.650902311085237	RFX	all_gen
32757	KMT2E	0.650672915920318	0.650868650895643	RFX	all_gen
32758	KMT2E	0.650672915920318	0.650792866827165	RFX	all_gen
32759	KMT2E	0.650672915920318	0.650845886489965	RFX	all_gen
32760	KMT2E	0.650672915920318	0.650839854895297	RFX	all_gen
32761	KRAS	0.650672915920318	0.648884742669101	RFX	all_gen
32762	KRAS	0.650672915920318	0.65026320525999	RFX	all_gen
32763	KRAS	0.650672915920318	0.649059172495521	RFX	all_gen
32764	KRAS	0.650672915920318	0.650485839201854	RFX	all_gen
32765	LUC7L2	0.650672915920318	0.649438336047375	RFX	all_gen
32766	LUC7L2	0.650672915920318	0.64993676951958	RFX	all_gen
32767	LUC7L2	0.650672915920318	0.652265062344856	RFX	all_gen
32768	LUC7L2	0.650672915920318	0.651750868899488	RFX	all_gen
32769	MED12	0.650672915920318	0.651212111298419	RFX	all_gen
32770	MED12	0.650672915920318	0.65233486346056	RFX	all_gen
32771	MED12	0.650672915920318	0.650563860797386	RFX	all_gen
32772	MED12	0.650672915920318	0.649049735968381	RFX	all_gen
32773	MLL	0.650672915920318	0.647132613060208	RFX	all_gen
32774	MLL	0.650672915920318	0.650087851237612	RFX	all_gen
32775	MLL	0.650672915920318	0.646235170144018	RFX	all_gen
32776	MLL	0.650672915920318	0.64774647374326	RFX	all_gen
32777	MPL	0.650672915920318	0.649908459938159	RFX	all_gen
32778	MPL	0.650672915920318	0.651042448377462	RFX	all_gen
32779	MPL	0.650672915920318	0.650411563032043	RFX	all_gen
32780	MPL	0.650672915920318	0.647079398829839	RFX	all_gen
32781	MYC	0.650672915920318	0.650596985926163	RFX	all_gen
32782	MYC	0.650672915920318	0.650372698159954	RFX	all_gen
32783	MYC	0.650672915920318	0.650013672351586	RFX	all_gen
32784	MYC	0.650672915920318	0.650281348685883	RFX	all_gen
32785	NF1	0.650672915920318	0.650628797723842	RFX	all_gen
32786	NF1	0.650672915920318	0.650524606790158	RFX	all_gen
32787	NF1	0.650672915920318	0.650665911487802	RFX	all_gen
32788	NF1	0.650672915920318	0.650562790675752	RFX	all_gen
32789	NFE2	0.650672915920318	0.650185183664457	RFX	all_gen
32790	NFE2	0.650672915920318	0.65170042725699	RFX	all_gen
32791	NFE2	0.650672915920318	0.650200262651125	RFX	all_gen
32792	NFE2	0.650672915920318	0.650675445298727	RFX	all_gen
32793	NOTCH1	0.650672915920318	0.652136550464934	RFX	all_gen
32794	NOTCH1	0.650672915920318	0.652541980638724	RFX	all_gen
32795	NOTCH1	0.650672915920318	0.650047527108749	RFX	all_gen
32796	NOTCH1	0.650672915920318	0.649888127627104	RFX	all_gen
32797	NPM1	0.650672915920318	0.643687015964749	RFX	all_gen
32798	NPM1	0.650672915920318	0.639649057902712	RFX	all_gen
32799	NPM1	0.650672915920318	0.648537925975744	RFX	all_gen
32800	NPM1	0.650672915920318	0.653658506638628	RFX	all_gen
32801	NRAS_other	0.650672915920318	0.650672915920318	RFX	all_gen
32802	NRAS_other	0.650672915920318	0.650672915920318	RFX	all_gen
32803	NRAS_other	0.650672915920318	0.650672915920318	RFX	all_gen
32804	NRAS_other	0.650672915920318	0.650672915920318	RFX	all_gen
32805	NRAS_p.G12_13	0.650672915920318	0.652235974493155	RFX	all_gen
32806	NRAS_p.G12_13	0.650672915920318	0.652873523777844	RFX	all_gen
32807	NRAS_p.G12_13	0.650672915920318	0.652708433194779	RFX	all_gen
32808	NRAS_p.G12_13	0.650672915920318	0.65088154099715	RFX	all_gen
32809	NRAS_p.Q61_62	0.650672915920318	0.651120615898671	RFX	all_gen
32810	NRAS_p.Q61_62	0.650672915920318	0.650390987511525	RFX	all_gen
32811	NRAS_p.Q61_62	0.650672915920318	0.652127259863471	RFX	all_gen
32812	NRAS_p.Q61_62	0.650672915920318	0.650756677259163	RFX	all_gen
32813	PDS5B	0.650672915920318	0.650672915920318	RFX	all_gen
32814	PDS5B	0.650672915920318	0.650672915920318	RFX	all_gen
32815	PDS5B	0.650672915920318	0.650672915920318	RFX	all_gen
32816	PDS5B	0.650672915920318	0.650672915920318	RFX	all_gen
32817	PHF6	0.650672915920318	0.652535851760272	RFX	all_gen
32818	PHF6	0.650672915920318	0.651825047785515	RFX	all_gen
32819	PHF6	0.650672915920318	0.651367522144882	RFX	all_gen
32820	PHF6	0.650672915920318	0.65136100413129	RFX	all_gen
32821	PPFIA2	0.650672915920318	0.651002172890491	RFX	all_gen
32822	PPFIA2	0.650672915920318	0.650458599742067	RFX	all_gen
32823	PPFIA2	0.650672915920318	0.650787078441961	RFX	all_gen
32824	PPFIA2	0.650672915920318	0.650722287441182	RFX	all_gen
32825	PRPF8	0.650672915920318	0.650499264364178	RFX	all_gen
32826	PRPF8	0.650672915920318	0.651010539295997	RFX	all_gen
32827	PRPF8	0.650672915920318	0.648544833124476	RFX	all_gen
32828	PRPF8	0.650672915920318	0.650970166525242	RFX	all_gen
32829	PTEN	0.650672915920318	0.650672915920318	RFX	all_gen
32830	PTEN	0.650672915920318	0.650672915920318	RFX	all_gen
32831	PTEN	0.650672915920318	0.650672915920318	RFX	all_gen
32832	PTEN	0.650672915920318	0.650672915920318	RFX	all_gen
32833	PTPN11	0.650672915920318	0.650963891721112	RFX	all_gen
32834	PTPN11	0.650672915920318	0.650812226300371	RFX	all_gen
32835	PTPN11	0.650672915920318	0.650661971494511	RFX	all_gen
32836	PTPN11	0.650672915920318	0.650513808290028	RFX	all_gen
32837	PTPRF	0.650672915920318	0.651002172890491	RFX	all_gen
32838	PTPRF	0.650672915920318	0.650458599742067	RFX	all_gen
32839	PTPRF	0.650672915920318	0.650787078441961	RFX	all_gen
32840	PTPRF	0.650672915920318	0.650722287441182	RFX	all_gen
32841	PTPRT	0.650672915920318	0.650652389041693	RFX	all_gen
32842	PTPRT	0.650672915920318	0.650588911372012	RFX	all_gen
32843	PTPRT	0.650672915920318	0.650525725553685	RFX	all_gen
32844	PTPRT	0.650672915920318	0.650744224934689	RFX	all_gen
32845	RAD21	0.650672915920318	0.649764820429676	RFX	all_gen
32846	RAD21	0.650672915920318	0.648223407498991	RFX	all_gen
32847	RAD21	0.650672915920318	0.648183715714731	RFX	all_gen
32848	RAD21	0.650672915920318	0.64971598396963	RFX	all_gen
32849	RIT1	0.650672915920318	0.648443512062447	RFX	all_gen
32850	RIT1	0.650672915920318	0.646575517465676	RFX	all_gen
32851	RIT1	0.650672915920318	0.648788577647675	RFX	all_gen
32852	RIT1	0.650672915920318	0.650670775677049	RFX	all_gen
32853	RUNX1	0.650672915920318	0.650846470192674	RFX	all_gen
32854	RUNX1	0.650672915920318	0.64756221825456	RFX	all_gen
32855	RUNX1	0.650672915920318	0.647668160296373	RFX	all_gen
32856	RUNX1	0.650672915920318	0.65048418537751	RFX	all_gen
32857	S100B	0.650672915920318	0.650672915920318	RFX	all_gen
32858	S100B	0.650672915920318	0.650672915920318	RFX	all_gen
32859	S100B	0.650672915920318	0.650672915920318	RFX	all_gen
32860	S100B	0.650672915920318	0.650672915920318	RFX	all_gen
32861	SETBP1	0.650672915920318	0.648422985183822	RFX	all_gen
32862	SETBP1	0.650672915920318	0.649572879521964	RFX	all_gen
32863	SETBP1	0.650672915920318	0.649620889069839	RFX	all_gen
32864	SETBP1	0.650672915920318	0.649051389792725	RFX	all_gen
32865	SF1	0.650672915920318	0.651691525790667	RFX	all_gen
32866	SF1	0.650672915920318	0.649744828611869	RFX	all_gen
32867	SF1	0.650672915920318	0.651093814215917	RFX	all_gen
32868	SF1	0.650672915920318	0.650134012393572	RFX	all_gen
32869	SF3B1	0.650672915920318	0.648537682766282	RFX	all_gen
32870	SF3B1	0.650672915920318	0.652084698207554	RFX	all_gen
32871	SF3B1	0.650672915920318	0.650077733723977	RFX	all_gen
32872	SF3B1	0.650672915920318	0.646307841131378	RFX	all_gen
32873	SMC1A	0.650672915920318	0.65000530594608	RFX	all_gen
32874	SMC1A	0.650672915920318	0.650045678716835	RFX	all_gen
32875	SMC1A	0.650672915920318	0.650614691575024	RFX	all_gen
32876	SMC1A	0.650672915920318	0.648893838702994	RFX	all_gen
32877	SMC3	0.650672915920318	0.65040188329544	RFX	all_gen
32878	SMC3	0.650672915920318	0.650549706006676	RFX	all_gen
32879	SMC3	0.650672915920318	0.650398089227827	RFX	all_gen
32880	SMC3	0.650672915920318	0.650575680777258	RFX	all_gen
32881	SMG1	0.650672915920318	0.650648011271371	RFX	all_gen
32882	SMG1	0.650672915920318	0.650597618270765	RFX	all_gen
32883	SMG1	0.650672915920318	0.650697139582772	RFX	all_gen
32884	SMG1	0.650672915920318	0.65073600445486	RFX	all_gen
32885	SPP1	0.650672915920318	0.650672915920318	RFX	all_gen
32886	SPP1	0.650672915920318	0.650672915920318	RFX	all_gen
32887	SPP1	0.650672915920318	0.650672915920318	RFX	all_gen
32888	SPP1	0.650672915920318	0.650672915920318	RFX	all_gen
32889	SRSF2	0.650672915920318	0.643402363609977	RFX	all_gen
32890	SRSF2	0.650672915920318	0.643994092231953	RFX	all_gen
32891	SRSF2	0.650672915920318	0.627240219280626	RFX	all_gen
32892	SRSF2	0.650672915920318	0.633768982730702	RFX	all_gen
32893	STAG2	0.650672915920318	0.650692615886771	RFX	all_gen
32894	STAG2	0.650672915920318	0.652724193167941	RFX	all_gen
32895	STAG2	0.650672915920318	0.65007092385903	RFX	all_gen
32896	STAG2	0.650672915920318	0.65339044116919	RFX	all_gen
32897	STAT5B	0.650672915920318	0.650672915920318	RFX	all_gen
32898	STAT5B	0.650672915920318	0.650672915920318	RFX	all_gen
32899	STAT5B	0.650672915920318	0.650672915920318	RFX	all_gen
32900	STAT5B	0.650672915920318	0.650672915920318	RFX	all_gen
32901	SUZ12	0.650672915920318	0.650660220386382	RFX	all_gen
32902	SUZ12	0.650672915920318	0.650672915920318	RFX	all_gen
32903	SUZ12	0.650672915920318	0.650672915920318	RFX	all_gen
32904	SUZ12	0.650672915920318	0.650666592474296	RFX	all_gen
32905	TET2	0.650672915920318	0.639497732975218	RFX	all_gen
32906	TET2	0.650672915920318	0.643624219281562	RFX	all_gen
32907	TET2	0.650672915920318	0.635872793222199	RFX	all_gen
32908	TET2	0.650672915920318	0.64413330532822	RFX	all_gen
32909	TP53	0.650672915920318	0.595344027917608	RFX	all_gen
32910	TP53	0.650672915920318	0.569756933218242	RFX	all_gen
32911	TP53	0.650672915920318	0.603367556723484	RFX	all_gen
32912	TP53	0.650672915920318	0.585750338822593	RFX	all_gen
32913	U2AF1_p.S34	0.650672915920318	0.647691021985837	RFX	all_gen
32914	U2AF1_p.S34	0.650672915920318	0.651703491696216	RFX	all_gen
32915	U2AF1_p.S34	0.650672915920318	0.649538635629661	RFX	all_gen
32916	U2AF1_p.S34	0.650672915920318	0.651343395766213	RFX	all_gen
