feature	ref_CI	permuted_CI	algo	model
87	principal_component_CEBPA_bi	0.631596448944788	0.631596448944788	Lasso	comp
88	principal_component_CEBPA_bi	0.631596448944788	0.631596448944788	Lasso	comp
89	principal_component_DNMT3A_IDH1_2	0.631596448944788	0.631596448944788	Lasso	comp
90	principal_component_DNMT3A_IDH1_2	0.631596448944788	0.631596448944788	Lasso	comp
91	principal_component_DNMT3A_IDH1_2	0.631596448944788	0.631596448944788	Lasso	comp
92	principal_component_DNMT3A_IDH1_2	0.631596448944788	0.631596448944788	Lasso	comp
93	principal_component_inv_3	0.631596448944788	0.631596448944788	Lasso	comp
94	principal_component_inv_3	0.631596448944788	0.631596448944788	Lasso	comp
95	principal_component_inv_3	0.631596448944788	0.631596448944788	Lasso	comp
96	principal_component_inv_3	0.631596448944788	0.631596448944788	Lasso	comp
97	principal_component_mNOS	0.631596448944788	0.631596448944788	Lasso	comp
98	principal_component_mNOS	0.631596448944788	0.631596448944788	Lasso	comp
99	principal_component_mNOS	0.631596448944788	0.631596448944788	Lasso	comp
100	principal_component_mNOS	0.631596448944788	0.631596448944788	Lasso	comp
101	principal_component_t_8_21	0.631596448944788	0.626004875737093	Lasso	comp
102	principal_component_t_8_21	0.631596448944788	0.626433786372003	Lasso	comp
103	principal_component_t_8_21	0.631596448944788	0.62895975482839	Lasso	comp
104	principal_component_t_8_21	0.631596448944788	0.623090181297221	Lasso	comp
105	principal_component_no_events	0.631596448944788	0.631596448944788	Lasso	comp
106	principal_component_no_events	0.631596448944788	0.631596448944788	Lasso	comp
107	principal_component_no_events	0.631596448944788	0.631596448944788	Lasso	comp
108	principal_component_no_events	0.631596448944788	0.631596448944788	Lasso	comp
109	principal_component_WT1	0.631596448944788	0.631596448944788	Lasso	comp
110	principal_component_WT1	0.631596448944788	0.631596448944788	Lasso	comp
111	principal_component_WT1	0.631596448944788	0.631596448944788	Lasso	comp
112	principal_component_WT1	0.631596448944788	0.631596448944788	Lasso	comp
113	principal_component_inv_16	0.631596448944788	0.613552862641524	Lasso	comp
114	principal_component_inv_16	0.631596448944788	0.617273912948245	Lasso	comp
115	principal_component_inv_16	0.631596448944788	0.621221207684013	Lasso	comp
116	principal_component_inv_16	0.631596448944788	0.615740118060116	Lasso	comp
117	principal_component_Trisomies	0.631596448944788	0.631596448944788	Lasso	comp
118	principal_component_Trisomies	0.631596448944788	0.631596448944788	Lasso	comp
119	principal_component_Trisomies	0.631596448944788	0.631596448944788	Lasso	comp
120	principal_component_Trisomies	0.631596448944788	0.631596448944788	Lasso	comp
121	principal_component_t_6_9	0.631596448944788	0.631596448944788	Lasso	comp
122	principal_component_t_6_9	0.631596448944788	0.631596448944788	Lasso	comp
123	principal_component_t_6_9	0.631596448944788	0.631596448944788	Lasso	comp
124	principal_component_t_6_9	0.631596448944788	0.631596448944788	Lasso	comp
125	principal_component_t_15_17	0.631596448944788	0.631596448944788	Lasso	comp
126	principal_component_t_15_17	0.631596448944788	0.631596448944788	Lasso	comp
127	principal_component_t_15_17	0.631596448944788	0.631596448944788	Lasso	comp
128	principal_component_t_15_17	0.631596448944788	0.631596448944788	Lasso	comp
129	principal_component_NPM1	0.644581224432145	0.644581224432145	Lasso	comp
130	principal_component_NPM1	0.644581224432145	0.644581224432145	Lasso	comp
131	principal_component_NPM1	0.644581224432145	0.644581224432145	Lasso	comp
132	principal_component_NPM1	0.644581224432145	0.644581224432145	Lasso	comp
133	principal_component_t_11	0.644581224432145	0.644581224432145	Lasso	comp
134	principal_component_t_11	0.644581224432145	0.644581224432145	Lasso	comp
135	principal_component_t_11	0.644581224432145	0.644581224432145	Lasso	comp
136	principal_component_t_11	0.644581224432145	0.644581224432145	Lasso	comp
137	principal_component_TP53_complex	0.644581224432145	0.581978369074777	Lasso	comp
138	principal_component_TP53_complex	0.644581224432145	0.586536693146681	Lasso	comp
139	principal_component_TP53_complex	0.644581224432145	0.584685476523001	Lasso	comp
140	principal_component_TP53_complex	0.644581224432145	0.593038510558297	Lasso	comp
141	principal_component_sAML2	0.644581224432145	0.585879828628611	Lasso	comp
142	principal_component_sAML2	0.644581224432145	0.578147379791977	Lasso	comp
143	principal_component_sAML2	0.644581224432145	0.591390157009809	Lasso	comp
144	principal_component_sAML2	0.644581224432145	0.555463820323601	Lasso	comp
145	principal_component_sAML1	0.644581224432145	0.644581224432145	Lasso	comp
146	principal_component_sAML1	0.644581224432145	0.644581224432145	Lasso	comp
147	principal_component_sAML1	0.644581224432145	0.644581224432145	Lasso	comp
148	principal_component_sAML1	0.644581224432145	0.644581224432145	Lasso	comp
149	principal_component_CEBPA_bi	0.644581224432145	0.644581224432145	Lasso	comp
150	principal_component_CEBPA_bi	0.644581224432145	0.644581224432145	Lasso	comp
151	principal_component_CEBPA_bi	0.644581224432145	0.644581224432145	Lasso	comp
152	principal_component_CEBPA_bi	0.644581224432145	0.644581224432145	Lasso	comp
153	principal_component_DNMT3A_IDH1_2	0.644581224432145	0.644581224432145	Lasso	comp
154	principal_component_DNMT3A_IDH1_2	0.644581224432145	0.644581224432145	Lasso	comp
155	principal_component_DNMT3A_IDH1_2	0.644581224432145	0.644581224432145	Lasso	comp
156	principal_component_DNMT3A_IDH1_2	0.644581224432145	0.644581224432145	Lasso	comp
157	principal_component_inv_3	0.644581224432145	0.644581224432145	Lasso	comp
158	principal_component_inv_3	0.644581224432145	0.644581224432145	Lasso	comp
159	principal_component_inv_3	0.644581224432145	0.644581224432145	Lasso	comp
160	principal_component_inv_3	0.644581224432145	0.644581224432145	Lasso	comp
161	principal_component_mNOS	0.644581224432145	0.644581224432145	Lasso	comp
162	principal_component_mNOS	0.644581224432145	0.644581224432145	Lasso	comp
163	principal_component_mNOS	0.644581224432145	0.644581224432145	Lasso	comp
164	principal_component_mNOS	0.644581224432145	0.644581224432145	Lasso	comp
165	principal_component_t_8_21	0.644581224432145	0.623926150015616	Lasso	comp
166	principal_component_t_8_21	0.644581224432145	0.627933776359579	Lasso	comp
167	principal_component_t_8_21	0.644581224432145	0.637544007800773	Lasso	comp
168	principal_component_t_8_21	0.644581224432145	0.631808087132222	Lasso	comp
169	principal_component_no_events	0.644581224432145	0.644581224432145	Lasso	comp
170	principal_component_no_events	0.644581224432145	0.644581224432145	Lasso	comp
171	principal_component_no_events	0.644581224432145	0.644581224432145	Lasso	comp
172	principal_component_no_events	0.644581224432145	0.644581224432145	Lasso	comp
173	principal_component_WT1	0.644581224432145	0.644581224432145	Lasso	comp
174	principal_component_WT1	0.644581224432145	0.644581224432145	Lasso	comp
175	principal_component_WT1	0.644581224432145	0.644581224432145	Lasso	comp
176	principal_component_WT1	0.644581224432145	0.644581224432145	Lasso	comp
177	principal_component_inv_16	0.644581224432145	0.639164144100832	Lasso	comp
178	principal_component_inv_16	0.644581224432145	0.636897633688315	Lasso	comp
179	principal_component_inv_16	0.644581224432145	0.632040333056467	Lasso	comp
180	principal_component_inv_16	0.644581224432145	0.634256139841859	Lasso	comp
181	principal_component_Trisomies	0.644581224432145	0.644581224432145	Lasso	comp
182	principal_component_Trisomies	0.644581224432145	0.644581224432145	Lasso	comp
183	principal_component_Trisomies	0.644581224432145	0.644581224432145	Lasso	comp
184	principal_component_Trisomies	0.644581224432145	0.644581224432145	Lasso	comp
185	principal_component_t_6_9	0.644581224432145	0.644581224432145	Lasso	comp
186	principal_component_t_6_9	0.644581224432145	0.644581224432145	Lasso	comp
187	principal_component_t_6_9	0.644581224432145	0.644581224432145	Lasso	comp
188	principal_component_t_6_9	0.644581224432145	0.644581224432145	Lasso	comp
189	principal_component_t_15_17	0.644581224432145	0.644581224432145	Lasso	comp
190	principal_component_t_15_17	0.644581224432145	0.644581224432145	Lasso	comp
191	principal_component_t_15_17	0.644581224432145	0.644581224432145	Lasso	comp
192	principal_component_t_15_17	0.644581224432145	0.644581224432145	Lasso	comp
193	principal_component_NPM1	0.619748220378276	0.619748220378276	Lasso	comp
194	principal_component_NPM1	0.619748220378276	0.619748220378276	Lasso	comp
195	principal_component_NPM1	0.619748220378276	0.619748220378276	Lasso	comp
196	principal_component_NPM1	0.619748220378276	0.619748220378276	Lasso	comp
197	principal_component_t_11	0.619748220378276	0.619748220378276	Lasso	comp
198	principal_component_t_11	0.619748220378276	0.619748220378276	Lasso	comp
199	principal_component_t_11	0.619748220378276	0.619748220378276	Lasso	comp
200	principal_component_t_11	0.619748220378276	0.619748220378276	Lasso	comp
201	principal_component_TP53_complex	0.619748220378276	0.571798407212033	Lasso	comp
202	principal_component_TP53_complex	0.619748220378276	0.581451781146887	Lasso	comp
203	principal_component_TP53_complex	0.619748220378276	0.578909965701632	Lasso	comp
204	principal_component_TP53_complex	0.619748220378276	0.562947736819654	Lasso	comp
205	principal_component_sAML2	0.619748220378276	0.538352790162791	Lasso	comp
206	principal_component_sAML2	0.619748220378276	0.567501294793753	Lasso	comp
207	principal_component_sAML2	0.619748220378276	0.547540831462213	Lasso	comp
208	principal_component_sAML2	0.619748220378276	0.563083102861704	Lasso	comp
209	principal_component_sAML1	0.619748220378276	0.619748220378276	Lasso	comp
210	principal_component_sAML1	0.619748220378276	0.619748220378276	Lasso	comp
211	principal_component_sAML1	0.619748220378276	0.619748220378276	Lasso	comp
212	principal_component_sAML1	0.619748220378276	0.619748220378276	Lasso	comp
213	principal_component_CEBPA_bi	0.619748220378276	0.619748220378276	Lasso	comp
214	principal_component_CEBPA_bi	0.619748220378276	0.619748220378276	Lasso	comp
215	principal_component_CEBPA_bi	0.619748220378276	0.619748220378276	Lasso	comp
216	principal_component_CEBPA_bi	0.619748220378276	0.619748220378276	Lasso	comp
217	principal_component_DNMT3A_IDH1_2	0.619748220378276	0.619748220378276	Lasso	comp
218	principal_component_DNMT3A_IDH1_2	0.619748220378276	0.619748220378276	Lasso	comp
219	principal_component_DNMT3A_IDH1_2	0.619748220378276	0.619748220378276	Lasso	comp
220	principal_component_DNMT3A_IDH1_2	0.619748220378276	0.619748220378276	Lasso	comp
221	principal_component_inv_3	0.619748220378276	0.619748220378276	Lasso	comp
222	principal_component_inv_3	0.619748220378276	0.619748220378276	Lasso	comp
223	principal_component_inv_3	0.619748220378276	0.619748220378276	Lasso	comp
224	principal_component_inv_3	0.619748220378276	0.619748220378276	Lasso	comp
225	principal_component_mNOS	0.619748220378276	0.619748220378276	Lasso	comp
226	principal_component_mNOS	0.619748220378276	0.619748220378276	Lasso	comp
227	principal_component_mNOS	0.619748220378276	0.619748220378276	Lasso	comp
228	principal_component_mNOS	0.619748220378276	0.619748220378276	Lasso	comp
229	principal_component_t_8_21	0.619748220378276	0.611625403511432	Lasso	comp
230	principal_component_t_8_21	0.619748220378276	0.609358781723892	Lasso	comp
231	principal_component_t_8_21	0.619748220378276	0.608900948329219	Lasso	comp
232	principal_component_t_8_21	0.619748220378276	0.611425344651952	Lasso	comp
233	principal_component_no_events	0.619748220378276	0.619748220378276	Lasso	comp
234	principal_component_no_events	0.619748220378276	0.619748220378276	Lasso	comp
235	principal_component_no_events	0.619748220378276	0.619748220378276	Lasso	comp
236	principal_component_no_events	0.619748220378276	0.619748220378276	Lasso	comp
237	principal_component_WT1	0.619748220378276	0.619748220378276	Lasso	comp
238	principal_component_WT1	0.619748220378276	0.619748220378276	Lasso	comp
239	principal_component_WT1	0.619748220378276	0.619748220378276	Lasso	comp
240	principal_component_WT1	0.619748220378276	0.619748220378276	Lasso	comp
241	principal_component_inv_16	0.619748220378276	0.599680774207052	Lasso	comp
242	principal_component_inv_16	0.619748220378276	0.610836701715944	Lasso	comp
243	principal_component_inv_16	0.619748220378276	0.602332942403978	Lasso	comp
244	principal_component_inv_16	0.619748220378276	0.60048547121859	Lasso	comp
245	principal_component_Trisomies	0.619748220378276	0.619748220378276	Lasso	comp
246	principal_component_Trisomies	0.619748220378276	0.619748220378276	Lasso	comp
247	principal_component_Trisomies	0.619748220378276	0.619748220378276	Lasso	comp
248	principal_component_Trisomies	0.619748220378276	0.619748220378276	Lasso	comp
249	principal_component_t_6_9	0.619748220378276	0.619748220378276	Lasso	comp
250	principal_component_t_6_9	0.619748220378276	0.619748220378276	Lasso	comp
251	principal_component_t_6_9	0.619748220378276	0.619748220378276	Lasso	comp
252	principal_component_t_6_9	0.619748220378276	0.619748220378276	Lasso	comp
253	principal_component_t_15_17	0.619748220378276	0.619748220378276	Lasso	comp
254	principal_component_t_15_17	0.619748220378276	0.619748220378276	Lasso	comp
255	principal_component_t_15_17	0.619748220378276	0.619748220378276	Lasso	comp
256	principal_component_t_15_17	0.619748220378276	0.619748220378276	Lasso	comp
257	principal_component_NPM1	0.637433717738469	0.637433717738469	Lasso	comp
258	principal_component_NPM1	0.637433717738469	0.637433717738469	Lasso	comp
259	principal_component_NPM1	0.637433717738469	0.637433717738469	Lasso	comp
260	principal_component_NPM1	0.637433717738469	0.637433717738469	Lasso	comp
261	principal_component_t_11	0.637433717738469	0.637433717738469	Lasso	comp
262	principal_component_t_11	0.637433717738469	0.637433717738469	Lasso	comp
263	principal_component_t_11	0.637433717738469	0.637433717738469	Lasso	comp
264	principal_component_t_11	0.637433717738469	0.637433717738469	Lasso	comp
265	principal_component_TP53_complex	0.637433717738469	0.539772439915883	Lasso	comp
266	principal_component_TP53_complex	0.637433717738469	0.560408941834496	Lasso	comp
267	principal_component_TP53_complex	0.637433717738469	0.546886814402326	Lasso	comp
268	principal_component_TP53_complex	0.637433717738469	0.552353590846618	Lasso	comp
269	principal_component_sAML2	0.637433717738469	0.599414191342003	Lasso	comp
270	principal_component_sAML2	0.637433717738469	0.582438212016396	Lasso	comp
271	principal_component_sAML2	0.637433717738469	0.581306665904775	Lasso	comp
272	principal_component_sAML2	0.637433717738469	0.599980517121777	Lasso	comp
273	principal_component_sAML1	0.637433717738469	0.637433717738469	Lasso	comp
274	principal_component_sAML1	0.637433717738469	0.637433717738469	Lasso	comp
275	principal_component_sAML1	0.637433717738469	0.637433717738469	Lasso	comp
276	principal_component_sAML1	0.637433717738469	0.637433717738469	Lasso	comp
277	principal_component_CEBPA_bi	0.637433717738469	0.637433717738469	Lasso	comp
278	principal_component_CEBPA_bi	0.637433717738469	0.637433717738469	Lasso	comp
279	principal_component_CEBPA_bi	0.637433717738469	0.637433717738469	Lasso	comp
280	principal_component_CEBPA_bi	0.637433717738469	0.637433717738469	Lasso	comp
281	principal_component_DNMT3A_IDH1_2	0.637433717738469	0.637433717738469	Lasso	comp
282	principal_component_DNMT3A_IDH1_2	0.637433717738469	0.637433717738469	Lasso	comp
283	principal_component_DNMT3A_IDH1_2	0.637433717738469	0.637433717738469	Lasso	comp
284	principal_component_DNMT3A_IDH1_2	0.637433717738469	0.637433717738469	Lasso	comp
285	principal_component_inv_3	0.637433717738469	0.636726663631173	Lasso	comp
286	principal_component_inv_3	0.637433717738469	0.634152123469976	Lasso	comp
287	principal_component_inv_3	0.637433717738469	0.634586276127932	Lasso	comp
288	principal_component_inv_3	0.637433717738469	0.634928580481964	Lasso	comp
289	principal_component_mNOS	0.637433717738469	0.637433717738469	Lasso	comp
290	principal_component_mNOS	0.637433717738469	0.637433717738469	Lasso	comp
291	principal_component_mNOS	0.637433717738469	0.637433717738469	Lasso	comp
292	principal_component_mNOS	0.637433717738469	0.637433717738469	Lasso	comp
293	principal_component_t_8_21	0.637433717738469	0.629854382240947	Lasso	comp
294	principal_component_t_8_21	0.637433717738469	0.628440706592937	Lasso	comp
295	principal_component_t_8_21	0.637433717738469	0.628136131657316	Lasso	comp
296	principal_component_t_8_21	0.637433717738469	0.624922354216054	Lasso	comp
297	principal_component_no_events	0.637433717738469	0.637433717738469	Lasso	comp
298	principal_component_no_events	0.637433717738469	0.637433717738469	Lasso	comp
299	principal_component_no_events	0.637433717738469	0.637433717738469	Lasso	comp
300	principal_component_no_events	0.637433717738469	0.637433717738469	Lasso	comp
301	principal_component_WT1	0.637433717738469	0.637433717738469	Lasso	comp
302	principal_component_WT1	0.637433717738469	0.637433717738469	Lasso	comp
303	principal_component_WT1	0.637433717738469	0.637433717738469	Lasso	comp
304	principal_component_WT1	0.637433717738469	0.637433717738469	Lasso	comp
305	principal_component_inv_16	0.637433717738469	0.631475689847595	Lasso	comp
306	principal_component_inv_16	0.637433717738469	0.626202222601831	Lasso	comp
307	principal_component_inv_16	0.637433717738469	0.629558362511029	Lasso	comp
308	principal_component_inv_16	0.637433717738469	0.628694719301595	Lasso	comp
309	principal_component_Trisomies	0.637433717738469	0.637433717738469	Lasso	comp
310	principal_component_Trisomies	0.637433717738469	0.637433717738469	Lasso	comp
311	principal_component_Trisomies	0.637433717738469	0.637433717738469	Lasso	comp
312	principal_component_Trisomies	0.637433717738469	0.637433717738469	Lasso	comp
313	principal_component_t_6_9	0.637433717738469	0.637433717738469	Lasso	comp
314	principal_component_t_6_9	0.637433717738469	0.637433717738469	Lasso	comp
315	principal_component_t_6_9	0.637433717738469	0.637433717738469	Lasso	comp
316	principal_component_t_6_9	0.637433717738469	0.637433717738469	Lasso	comp
317	principal_component_t_15_17	0.637433717738469	0.637433717738469	Lasso	comp
318	principal_component_t_15_17	0.637433717738469	0.637433717738469	Lasso	comp
319	principal_component_t_15_17	0.637433717738469	0.637433717738469	Lasso	comp
320	principal_component_t_15_17	0.637433717738469	0.637433717738469	Lasso	comp
321	principal_component_NPM1	0.622934479404249	0.622934479404249	Lasso	comp
322	principal_component_NPM1	0.622934479404249	0.622934479404249	Lasso	comp
323	principal_component_NPM1	0.622934479404249	0.622934479404249	Lasso	comp
324	principal_component_NPM1	0.622934479404249	0.622934479404249	Lasso	comp
325	principal_component_t_11	0.622934479404249	0.622934479404249	Lasso	comp
326	principal_component_t_11	0.622934479404249	0.622934479404249	Lasso	comp
327	principal_component_t_11	0.622934479404249	0.622934479404249	Lasso	comp
328	principal_component_t_11	0.622934479404249	0.622934479404249	Lasso	comp
329	principal_component_TP53_complex	0.622934479404249	0.563104656400258	Lasso	comp
330	principal_component_TP53_complex	0.622934479404249	0.581747723813968	Lasso	comp
331	principal_component_TP53_complex	0.622934479404249	0.562294931963445	Lasso	comp
332	principal_component_TP53_complex	0.622934479404249	0.562767618306118	Lasso	comp
333	principal_component_sAML2	0.622934479404249	0.559999655685493	Lasso	comp
334	principal_component_sAML2	0.622934479404249	0.584530690096416	Lasso	comp
335	principal_component_sAML2	0.622934479404249	0.563416325526772	Lasso	comp
336	principal_component_sAML2	0.622934479404249	0.554346540959466	Lasso	comp
337	principal_component_sAML1	0.622934479404249	0.622934479404249	Lasso	comp
338	principal_component_sAML1	0.622934479404249	0.622934479404249	Lasso	comp
339	principal_component_sAML1	0.622934479404249	0.622934479404249	Lasso	comp
340	principal_component_sAML1	0.622934479404249	0.622934479404249	Lasso	comp
341	principal_component_CEBPA_bi	0.622934479404249	0.622934479404249	Lasso	comp
342	principal_component_CEBPA_bi	0.622934479404249	0.622934479404249	Lasso	comp
343	principal_component_CEBPA_bi	0.622934479404249	0.622934479404249	Lasso	comp
344	principal_component_CEBPA_bi	0.622934479404249	0.622934479404249	Lasso	comp
345	principal_component_DNMT3A_IDH1_2	0.622934479404249	0.622934479404249	Lasso	comp
346	principal_component_DNMT3A_IDH1_2	0.622934479404249	0.622934479404249	Lasso	comp
347	principal_component_DNMT3A_IDH1_2	0.622934479404249	0.622934479404249	Lasso	comp
348	principal_component_DNMT3A_IDH1_2	0.622934479404249	0.622934479404249	Lasso	comp
349	principal_component_inv_3	0.622934479404249	0.622934479404249	Lasso	comp
350	principal_component_inv_3	0.622934479404249	0.622934479404249	Lasso	comp
351	principal_component_inv_3	0.622934479404249	0.622934479404249	Lasso	comp
352	principal_component_inv_3	0.622934479404249	0.622934479404249	Lasso	comp
353	principal_component_mNOS	0.622934479404249	0.622934479404249	Lasso	comp
354	principal_component_mNOS	0.622934479404249	0.622934479404249	Lasso	comp
355	principal_component_mNOS	0.622934479404249	0.622934479404249	Lasso	comp
356	principal_component_mNOS	0.622934479404249	0.622934479404249	Lasso	comp
357	principal_component_t_8_21	0.622934479404249	0.618049533231499	Lasso	comp
358	principal_component_t_8_21	0.622934479404249	0.617097013691468	Lasso	comp
359	principal_component_t_8_21	0.622934479404249	0.61652252016715	Lasso	comp
360	principal_component_t_8_21	0.622934479404249	0.618937068457072	Lasso	comp
361	principal_component_no_events	0.622934479404249	0.622934479404249	Lasso	comp
362	principal_component_no_events	0.622934479404249	0.622934479404249	Lasso	comp
363	principal_component_no_events	0.622934479404249	0.622934479404249	Lasso	comp
364	principal_component_no_events	0.622934479404249	0.622934479404249	Lasso	comp
365	principal_component_WT1	0.622934479404249	0.622934479404249	Lasso	comp
366	principal_component_WT1	0.622934479404249	0.622934479404249	Lasso	comp
367	principal_component_WT1	0.622934479404249	0.622934479404249	Lasso	comp
368	principal_component_WT1	0.622934479404249	0.622934479404249	Lasso	comp
369	principal_component_inv_16	0.622934479404249	0.611416163489642	Lasso	comp
370	principal_component_inv_16	0.622934479404249	0.616074540169814	Lasso	comp
371	principal_component_inv_16	0.622934479404249	0.612823762551532	Lasso	comp
372	principal_component_inv_16	0.622934479404249	0.608569017505515	Lasso	comp
373	principal_component_Trisomies	0.622934479404249	0.622934479404249	Lasso	comp
374	principal_component_Trisomies	0.622934479404249	0.622934479404249	Lasso	comp
375	principal_component_Trisomies	0.622934479404249	0.622934479404249	Lasso	comp
376	principal_component_Trisomies	0.622934479404249	0.622934479404249	Lasso	comp
